system:index,CoordString,LATITUDE,LONGITUDE,PLOTID,batch,changeLC,endLC,startLC,.geo
548,"60.52834, 8.17855",60.52834,8.17855,id_62536609,Hol_change_dw_2015_2020,4,1,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.178554475766102,60.528340431595524]}"
238,"60.42832, 8.36054",60.42832,8.36054,id_62702053,Hol_change_dw_2015_2020,1,6,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.360542929865478,60.42832328265245]}"
525,"60.62182, 8.27376",60.62182,8.27376,id_62842690,Hol_change_dw_2015_2020,4,1,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.273757307162652,60.62182323076165]}"
457,"60.66683, 7.99936",60.66683,7.99936,id_62857874,Hol_change_dw_2015_2020,3,6,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.999358441478715,60.66683357070384]}"
1,"60.71499, 7.65368",60.71499,7.65368,id_63487409,Hol_change_dw_2015_2020,1,9,9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.653676888254917,60.71498827250471]}"
136,"60.73606, 7.84279",60.73606,7.84279,id_63575826,Hol_change_dw_2015_2020,1,9,9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.842791492982825,60.73605944004492]}"
397,"60.63282, 7.88781",60.63282,7.88781,id_63668576,Hol_change_dw_2015_2020,1,9,9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.887807029350891,60.632820179857596]}"
420,"60.48114, 8.29346",60.48114,8.29346,id_63889350,Hol_change_dw_2015_2020,2,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.293460346128414,60.48114013851902]}"
428,"60.61998, 8.18664",60.61998,8.18664,id_64068602,Hol_change_dw_2015_2020,2,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.186640874912174,60.6199752003568]}"
75,"60.62239, 8.14218",60.62239,8.14218,id_64102989,Hol_change_dw_2015_2020,1,6,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.142175126370642,60.62239118518226]}"
400,"60.5111, 8.22397",60.5111,8.22397,id_64155975,Hol_change_dw_2015_2020,2,1,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.223971608350853,60.51110307559447]}"
74,"60.46811, 8.12515",60.46811,8.12515,id_64167727,Hol_change_dw_2015_2020,1,9,9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.125152482555443,60.4681105106186]}"
522,"60.46386, 8.35675",60.46386,8.35675,id_6440503,Hol_change_dw_2015_2020,4,1,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.356752869023895,60.46386166213092]}"
342,"60.58617, 7.87116",60.58617,7.87116,id_64690881,Hol_change_dw_2015_2020,1,9,9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.8711572874518,60.58616781532263]}"
145,"60.63576, 7.98606",60.63576,7.98606,id_64733354,Hol_change_dw_2015_2020,1,6,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.9860620924823,60.635755649967074]}"
305,"60.62433, 8.17904",60.62433,8.17904,id_64876799,Hol_change_dw_2015_2020,1,6,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.179038646173533,60.62432842833311]}"
265,"60.67364, 7.52215",60.67364,7.52215,id_6489680,Hol_change_dw_2015_2020,1,9,9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.522147026791275,60.673642294588205]}"
112,"60.60732, 7.82512",60.60732,7.82512,id_6497315,Hol_change_dw_2015_2020,1,9,9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.825118866565314,60.60732178691526]}"
322,"60.42413, 8.21497",60.42413,8.21497,id_65408416,Hol_change_dw_2015_2020,1,5,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.214965918473382,60.42413313812664]}"
49,"60.63967, 7.75848",60.63967,7.75848,id_65489465,Hol_change_dw_2015_2020,1,9,9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.758482954664689,60.63967464253337]}"
391,"60.72968, 7.98659",60.72968,7.98659,id_65809187,Hol_change_dw_2015_2020,1,9,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.986586079349051,60.729680631810275]}"
