system:index,CoordString,LATITUDE,LONGITUDE,PLOTID,batch,changeLC,endLC,startLC,.geo
148,"59.21297, 10.91384",59.21297,10.91384,id_43424228,Fredrikstad_change_dw_2017_2022,1,8,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.913838248651837,59.212972955451086]}"
423,"59.20232, 10.80484",59.20232,10.80484,id_43748578,Fredrikstad_change_dw_2017_2022,3,1,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.80483668869683,59.202315457832974]}"
542,"59.19895, 10.82059",59.19895,10.82059,id_43918105,Fredrikstad_change_dw_2017_2022,4,1,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.820594220922311,59.19895185591064]}"
482,"59.27372, 10.79212",59.27372,10.79212,id_44229837,Fredrikstad_change_dw_2017_2022,4,1,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.792117849528955,59.27372190528401]}"
53,"59.28009, 10.83809",59.28009,10.83809,id_44358543,Fredrikstad_change_dw_2017_2022,1,6,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.838089372800413,59.28008723916465]}"
16,"59.28533, 10.89244",59.28533,10.89244,id_44388795,Fredrikstad_change_dw_2017_2022,1,6,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.892443181019997,59.285326843826795]}"
359,"59.22119, 10.98264",59.22119,10.98264,id_44626169,Fredrikstad_change_dw_2017_2022,2,1,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.982638557929722,59.22119443591496]}"
1,"59.23312, 10.73267",59.23312,10.73267,id_44683988,Fredrikstad_change_dw_2017_2022,1,8,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.732669699699585,59.233118529248515]}"
535,"59.20897, 10.93533",59.20897,10.93533,id_44710734,Fredrikstad_change_dw_2017_2022,4,1,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.935334945132666,59.208971818792286]}"
502,"59.22084, 10.8922",59.22084,10.8922,id_45115199,Fredrikstad_change_dw_2017_2022,4,1,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.892199993306226,59.22083509638479]}"
135,"59.22764, 10.74571",59.22764,10.74571,id_45198533,Fredrikstad_change_dw_2017_2022,1,8,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.745711389677655,59.22764459862484]}"
223,"59.24455, 10.73781",59.24455,10.73781,id_45372658,Fredrikstad_change_dw_2017_2022,1,6,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.737808471123405,59.24454730086238]}"
523,"59.2528, 11.02446",59.2528,11.02446,id_45471940,Fredrikstad_change_dw_2017_2022,4,1,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.02446438201806,59.25279893674463]}"
141,"59.21648, 10.83239",59.21648,10.83239,id_45662914,Fredrikstad_change_dw_2017_2022,1,6,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.83239025132709,59.21648171941546]}"
365,"59.16622, 10.84247",59.16622,10.84247,id_45809853,Fredrikstad_change_dw_2017_2022,2,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.842471198666718,59.16621644586136]}"
251,"59.18938, 11.01301",59.18938,11.01301,id_46080278,Fredrikstad_change_dw_2017_2022,1,2,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.013007489388325,59.18937721174659]}"
549,"59.2653, 11.00626",59.2653,11.00626,id_46087745,Fredrikstad_change_dw_2017_2022,4,1,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.006256366251334,59.26529771866155]}"
201,"59.29989, 10.9347",59.29989,10.9347,id_46351763,Fredrikstad_change_dw_2017_2022,1,6,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.934701419789254,59.29988651939575]}"
191,"59.24589, 11.02984",59.24589,11.02984,id_46571086,Fredrikstad_change_dw_2017_2022,1,2,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.02984146882055,59.24588809390185]}"
329,"59.16563, 11.08911",59.16563,11.08911,id_46623252,Fredrikstad_change_dw_2017_2022,1,2,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.089114808321844,59.16562811852647]}"
272,"59.25543, 10.88517",59.25543,10.88517,id_46772702,Fredrikstad_change_dw_2017_2022,1,6,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.885172202297301,59.255430466585324]}"
193,"59.21039, 11.05366",59.21039,11.05366,id_46890944,Fredrikstad_change_dw_2017_2022,1,1,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.053660026707607,59.21039045731914]}"
181,"59.26085, 10.98599",59.26085,10.98599,id_47104935,Fredrikstad_change_dw_2017_2022,1,6,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.9859949133083,59.26084755962989]}"
283,"59.2471, 10.90242",59.2471,10.90242,id_47134754,Fredrikstad_change_dw_2017_2022,1,6,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.902423334642423,59.24709501565318]}"
425,"59.16012, 11.1019",59.16012,11.1019,id_47432111,Fredrikstad_change_dw_2017_2022,3,6,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.101898386071788,59.16012175436647]}"
453,"59.27006, 10.77771",59.27006,10.77771,id_47615706,Fredrikstad_change_dw_2017_2022,4,1,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.777711916835708,59.27005702340439]}"
429,"59.19626, 10.82063",59.19626,10.82063,id_47967485,Fredrikstad_change_dw_2017_2022,3,2,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.82062587780944,59.19625665484663]}"
367,"59.19547, 10.83162",59.19547,10.83162,id_48056664,Fredrikstad_change_dw_2017_2022,2,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.83161504850889,59.195473494149]}"
161,"59.25118, 10.77199",59.25118,10.77199,id_48057,Fredrikstad_change_dw_2017_2022,1,5,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.77199368251623,59.251182268009934]}"
289,"59.21326, 11.07661",59.21326,11.07661,id_48342113,Fredrikstad_change_dw_2017_2022,1,6,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.07660786755879,59.21325987736835]}"
351,"59.18114, 10.82892",59.18114,10.82892,id_48467187,Fredrikstad_change_dw_2017_2022,2,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.82892275406155,59.181139312307145]}"
42,"59.14942, 11.04651",59.14942,11.04651,id_48529993,Fredrikstad_change_dw_2017_2022,1,6,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.046507627289882,59.14941805463122]}"
318,"59.27033, 10.81036",59.27033,10.81036,id_48992341,Fredrikstad_change_dw_2017_2022,1,2,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.810364365841043,59.270325592233206]}"
36,"59.1827, 10.85211",59.1827,10.85211,id_49330183,Fredrikstad_change_dw_2017_2022,1,6,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.85210971723373,59.182697255099505]}"
32,"59.16024, 10.97404",59.16024,10.97404,id_49463419,Fredrikstad_change_dw_2017_2022,1,8,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.974036959461543,59.16024148622916]}"
382,"59.22786, 10.98145",59.22786,10.98145,id_49673616,Fredrikstad_change_dw_2017_2022,2,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.98144796571873,59.227859921660006]}"
513,"59.2081, 11.01078",59.2081,11.01078,id_49685291,Fredrikstad_change_dw_2017_2022,4,1,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.010781329567624,59.2080963113038]}"
370,"59.16687, 10.84076",59.16687,10.84076,id_50367100,Fredrikstad_change_dw_2017_2022,2,1,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.840756859456848,59.16686953097719]}"
314,"59.2043, 10.84295",59.2043,10.84295,id_50869914,Fredrikstad_change_dw_2017_2022,1,6,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.84294613865816,59.20429590898476]}"
182,"59.17827, 11.02233",59.17827,11.02233,id_50910125,Fredrikstad_change_dw_2017_2022,1,6,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.022330266457379,59.1782731550644]}"
97,"59.22064, 11.04762",59.22064,11.04762,id_50956702,Fredrikstad_change_dw_2017_2022,1,6,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.047616904306697,59.22063665011556]}"
199,"59.1571, 11.06603",59.1571,11.06603,id_51260651,Fredrikstad_change_dw_2017_2022,1,6,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.06603170373052,59.15710394682901]}"
77,"59.22145, 11.08149",59.22145,11.08149,id_51393443,Fredrikstad_change_dw_2017_2022,1,6,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.081486306639624,59.221446378542886]}"
116,"59.19651, 11.05073",59.19651,11.05073,id_5158029,Fredrikstad_change_dw_2017_2022,1,6,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.050725467625828,59.19651297664635]}"
287,"59.16776, 11.0623",59.16776,11.0623,id_51796821,Fredrikstad_change_dw_2017_2022,1,6,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.062300698977214,59.1677633953858]}"
44,"59.26586, 10.91505",59.26586,10.91505,id_51899880,Fredrikstad_change_dw_2017_2022,1,6,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.915050122825551,59.26586323564981]}"
79,"59.23538, 11.04675",59.23538,11.04675,id_51923072,Fredrikstad_change_dw_2017_2022,1,2,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.046747836879462,59.235382546976595]}"
