system:index,CoordString,LATITUDE,LONGITUDE,PLOTID,batch,changeLC,endLC,startLC,.geo
283,"59.17924, 11.22717",59.17924,11.22717,id_7496767,Sarpsborg_change_dw_2017_2022,1,6,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.22716609524468,59.1792354131209]}"
286,"59.19991, 11.09121",59.19991,11.09121,id_75003119,Sarpsborg_change_dw_2017_2022,1,6,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.091208543889818,59.19991037681356]}"
402,"59.28448, 11.04917",59.28448,11.04917,id_75218514,Sarpsborg_change_dw_2017_2022,2,1,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.049168618393729,59.28448158231535]}"
137,"59.2757, 11.22328",59.2757,11.22328,id_75433957,Sarpsborg_change_dw_2017_2022,1,8,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.223283361977245,59.275695407621356]}"
372,"59.2875, 11.12415",59.2875,11.12415,id_75475461,Sarpsborg_change_dw_2017_2022,2,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.12414666413101,59.28750195504155]}"
535,"59.27391, 11.09838",59.27391,11.09838,id_75665918,Sarpsborg_change_dw_2017_2022,4,1,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.098377291299881,59.273906135943335]}"
243,"59.32385, 11.08739",59.32385,11.08739,id_75872927,Sarpsborg_change_dw_2017_2022,1,6,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.087394604947999,59.32384899656956]}"
485,"59.25468, 11.1428",59.25468,11.1428,id_75980511,Sarpsborg_change_dw_2017_2022,4,1,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.142801721911066,59.25467682809178]}"
26,"59.34585, 10.98427",59.34585,10.98427,id_76033744,Sarpsborg_change_dw_2017_2022,1,6,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.984274136843306,59.34585110930175]}"
163,"59.36203, 11.02463",59.36203,11.02463,id_76155968,Sarpsborg_change_dw_2017_2022,1,6,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.024633556177086,59.36202839858752]}"
334,"59.25026, 11.21321",59.25026,11.21321,id_76164594,Sarpsborg_change_dw_2017_2022,1,6,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.21320759418996,59.25026420514799]}"
178,"59.33258, 11.1143",59.33258,11.1143,id_76332891,Sarpsborg_change_dw_2017_2022,1,6,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.114301954297845,59.33257790996499]}"
222,"59.30574, 11.08505",59.30574,11.08505,id_76432255,Sarpsborg_change_dw_2017_2022,1,6,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.085054899381076,59.30574068657709]}"
386,"59.24816, 11.19395",59.24816,11.19395,id_76492502,Sarpsborg_change_dw_2017_2022,2,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.193954774335173,59.24816477187136]}"
247,"59.37998, 11.06567",59.37998,11.06567,id_76645702,Sarpsborg_change_dw_2017_2022,1,6,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.065668112627314,59.379979438419234]}"
41,"59.34557, 11.07184",59.34557,11.07184,id_76935982,Sarpsborg_change_dw_2017_2022,1,6,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.07184339523363,59.34556657644589]}"
255,"59.21356, 11.25779",59.21356,11.25779,id_76983132,Sarpsborg_change_dw_2017_2022,1,2,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.257786081160724,59.213563614841355]}"
320,"59.30187, 11.28366",59.30187,11.28366,id_77329246,Sarpsborg_change_dw_2017_2022,1,1,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.283662810863877,59.30187052281975]}"
448,"59.20006, 11.18614",59.20006,11.18614,id_77489513,Sarpsborg_change_dw_2017_2022,3,2,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.186138972978105,59.20005523177705]}"
299,"59.26963, 11.25184",59.26963,11.25184,id_77684021,Sarpsborg_change_dw_2017_2022,1,6,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.251844878436152,59.26963459213144]}"
151,"59.33283, 11.23352",59.33283,11.23352,id_77837597,Sarpsborg_change_dw_2017_2022,1,6,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.233522028672768,59.33283478160865]}"
126,"59.41261, 11.12563",59.41261,11.12563,id_78306854,Sarpsborg_change_dw_2017_2022,1,6,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.125634083389295,59.41261262738169]}"
465,"59.298, 11.02346",59.298,11.02346,id_78627378,Sarpsborg_change_dw_2017_2022,3,2,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.023461488455954,59.297998716518755]}"
410,"59.21533, 11.19658",59.21533,11.19658,id_78861134,Sarpsborg_change_dw_2017_2022,2,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.196577490103097,59.21533085642992]}"
95,"59.13674, 11.17441",59.13674,11.17441,id_78882239,Sarpsborg_change_dw_2017_2022,1,8,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.174408668757417,59.136738792402426]}"
514,"59.26125, 11.16883",59.26125,11.16883,id_78981330,Sarpsborg_change_dw_2017_2022,4,1,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.16883000423511,59.26125259066509]}"
79,"59.15974, 11.21155",59.15974,11.21155,id_79016900,Sarpsborg_change_dw_2017_2022,1,6,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.211553959460838,59.1597382126417]}"
342,"59.20245, 11.17176",59.20245,11.17176,id_79033082,Sarpsborg_change_dw_2017_2022,1,6,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.171755060269792,59.202452388101506]}"
405,"59.13176, 11.17671",59.13176,11.17671,id_79054198,Sarpsborg_change_dw_2017_2022,2,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.17671468693629,59.131759207696106]}"
392,"59.13732, 11.18231",59.13732,11.18231,id_79723064,Sarpsborg_change_dw_2017_2022,2,1,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.182312449167298,59.13732485285696]}"
330,"59.31907, 11.26566",59.31907,11.26566,id_79736192,Sarpsborg_change_dw_2017_2022,1,6,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.26566004428085,59.31907410564833]}"
504,"59.26898, 11.04666",59.26898,11.04666,id_79884926,Sarpsborg_change_dw_2017_2022,4,1,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.046657900683629,59.26898048790201]}"
481,"59.29861, 11.12027",59.29861,11.12027,id_79905738,Sarpsborg_change_dw_2017_2022,4,1,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.12027295218947,59.29861440723666]}"
73,"59.20219, 11.27122",59.20219,11.27122,id_80024836,Sarpsborg_change_dw_2017_2022,1,6,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.271222202229975,59.20218977170062]}"
88,"59.3916, 10.98272",59.3916,10.98272,id_80544687,Sarpsborg_change_dw_2017_2022,1,6,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.98272117805818,59.39159677151555]}"
