system:index,CoordString,LATITUDE,LONGITUDE,PLOTID,batch,changeLC,endLC,startLC,.geo
339,"60.93362, 8.30246",60.93362,8.30246,id_47730102,Hemsedal_change_dw_2016_2020,1,6,9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.302464446716527,60.93362155586514]}"
191,"60.88921, 8.40238",60.88921,8.40238,id_4774244,Hemsedal_change_dw_2016_2020,1,6,9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.402379666256603,60.88921045643183]}"
15,"60.99332, 8.41447",60.99332,8.41447,id_47835444,Hemsedal_change_dw_2016_2020,1,4,9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.414474363753621,60.993321341706086]}"
135,"60.88971, 8.82818",60.88971,8.82818,id_47857922,Hemsedal_change_dw_2016_2020,1,6,9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.828184126922347,60.88970940679258]}"
294,"60.95841, 8.28678",60.95841,8.28678,id_48411419,Hemsedal_change_dw_2016_2020,1,6,9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.286779962085367,60.958409446121095]}"
33,"60.85862, 8.81252",60.85862,8.81252,id_48715261,Hemsedal_change_dw_2016_2020,1,6,9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.812520694625508,60.85862426931355]}"
222,"60.84104, 8.5799",60.84104,8.5799,id_48798437,Hemsedal_change_dw_2016_2020,1,6,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.57989644025406,60.84104017229703]}"
51,"60.80067, 8.51115",60.80067,8.51115,id_4882752,Hemsedal_change_dw_2016_2020,1,9,9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.511153766028677,60.80067470306436]}"
124,"60.8695, 8.39059",60.8695,8.39059,id_49111721,Hemsedal_change_dw_2016_2020,1,6,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.390594775494884,60.869495052149524]}"
485,"60.83841, 8.63144",60.83841,8.63144,id_49166579,Hemsedal_change_dw_2016_2020,4,1,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.631439725205004,60.83840810584176]}"
357,"60.85546, 8.74591",60.85546,8.74591,id_4944695,Hemsedal_change_dw_2016_2020,1,6,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.745910839467918,60.855462354026116]}"
292,"60.91334, 8.09343",60.91334,8.09343,id_49529417,Hemsedal_change_dw_2016_2020,1,5,9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.093430628184311,60.913342290062744]}"
258,"60.90733, 8.73167",60.90733,8.73167,id_4962497,Hemsedal_change_dw_2016_2020,1,8,9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.731671570487931,60.9073282183686]}"
176,"61.04296, 8.33524",61.04296,8.33524,id_50002402,Hemsedal_change_dw_2016_2020,1,3,9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.335241888622402,61.04296271805405]}"
84,"60.93669, 8.20865",60.93669,8.20865,id_50035229,Hemsedal_change_dw_2016_2020,1,4,9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.2086547698518,60.93669450453886]}"
143,"60.84719, 8.79253",60.84719,8.79253,id_50299783,Hemsedal_change_dw_2016_2020,1,6,9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.792530713376866,60.84719268683374]}"
459,"60.83373, 8.62671",60.83373,8.62671,id_50660060,Hemsedal_change_dw_2016_2020,3,1,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.626711351487732,60.83372638151898]}"
331,"60.83186, 8.54636",60.83186,8.54636,id_50692118,Hemsedal_change_dw_2016_2020,1,5,9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.54635894478289,60.831863133833856]}"
211,"60.88775, 8.72852",60.88775,8.72852,id_50756542,Hemsedal_change_dw_2016_2020,1,6,9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.728519611656486,60.887749647353225]}"
89,"61.00497, 8.40982",61.00497,8.40982,id_50806044,Hemsedal_change_dw_2016_2020,1,4,9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.409821649431034,61.004972672642445]}"
30,"61.04428, 8.29337",61.04428,8.29337,id_50991426,Hemsedal_change_dw_2016_2020,1,6,9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.293369105802679,61.04427638122032]}"
228,"60.89903, 8.71405",60.89903,8.71405,id_50999615,Hemsedal_change_dw_2016_2020,1,9,9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.714047724022446,60.89903209280957]}"
137,"60.9538, 8.39083",60.9538,8.39083,id_51232968,Hemsedal_change_dw_2016_2020,1,6,9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.390829609933308,60.953802284889186]}"
313,"60.87276, 8.55996",60.87276,8.55996,id_5128101,Hemsedal_change_dw_2016_2020,1,6,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.559959049841861,60.8727593563542]}"
506,"60.86346, 8.51995",60.86346,8.51995,id_51382123,Hemsedal_change_dw_2016_2020,4,1,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.519952081119177,60.86346473559184]}"
80,"60.92694, 8.1268",60.92694,8.1268,id_51456039,Hemsedal_change_dw_2016_2020,1,9,9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.126803982389452,60.926940918334736]}"
330,"61.01379, 8.30034",61.01379,8.30034,id_51784567,Hemsedal_change_dw_2016_2020,1,8,9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.300336211378475,61.013786702286]}"
351,"60.91784, 8.19418",60.91784,8.19418,id_51990311,Hemsedal_change_dw_2016_2020,1,6,9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.194183820068076,60.9178437135664]}"
